ID,Description,Category,Duration,Download Link
NHU05072117,"Parties flying into drink at waterholes. MD-CU, insect chorus in b/g.",Uncategorized,285868.11799999996,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072117.wav.zip?download&rename=BBC_Parties_flying_into_drink_at_w_NHU05072117
NHU05072118,A few birds flying in to drink at waterhole.,Uncategorized,132913.379,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072118.wav.zip?download&rename=BBC_A_few_birds_flying_in_to_drink_NHU05072118
NHU05072119,Calls MCU.,Uncategorized,38400,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072119.wav.zip?download&rename=BBC_Calls_MCU__NHU05072119
NHU05072124,Territorial call MCU.,Uncategorized,7677.098,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072124.wav.zip?download&rename=BBC_Territorial_call_MCU__NHU05072124
NHU05072126,"Calls MCU-CU, with Little African Swifts.",Uncategorized,33958.638999999996,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072126.wav.zip?download&rename=BBC_Calls_MCU_CU__with_Little_Afri_NHU05072126
NHU05072130,"Song MCU, Vinaceous Dove in b/g.",Uncategorized,22142.585,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072130.wav.zip?download&rename=BBC_Song_MCU__Vinaceous_Dove_in_b__NHU05072130
NHU05072131,Group calls MCU.,Uncategorized,42362.993,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072131.wav.zip?download&rename=BBC_Group_calls_MCU__NHU05072131
NHU05072134,Song MCU.,Uncategorized,10182.857,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072134.wav.zip?download&rename=BBC_Song_MCU__NHU05072134
NHU05072135,Song MCU answering distant bird.,Uncategorized,23116.19,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072135.wav.zip?download&rename=BBC_Song_MCU_answering_distant_bir_NHU05072135
NHU05072148,"c/u frog chorus, several species with dog barking in distance",Uncategorized,89969.705,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072148.wav.zip?download&rename=BBC_c_u_frog_chorus__several_speci_NHU05072148
NHU05072153,Male stridulating CU.,Uncategorized,89709.20599999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072153.wav.zip?download&rename=BBC_Male_stridulating_CU__NHU05072153
NHU05072154,Males stridulating MCU.,Uncategorized,25741.134,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072154.wav.zip?download&rename=BBC_Males_stridulating_MCU__NHU05072154
NHU05072158,"Cu buzzing from single bee, then several, whilst hovering around burrow.",Uncategorized,23981.497,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072158.wav.zip?download&rename=BBC_Cu_buzzing_from_single_bee__th_NHU05072158
NHU05072164,Trumpeting,Uncategorized,94160,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072164.wav.zip?download&rename=BBC_Trumpeting_NHU05072164
NHU05072170,Feeding calls,Uncategorized,51974.966,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072170.wav.zip?download&rename=BBC_Feeding_calls_NHU05072170
NHU05072179,"Dry deciduous woodland - Early Morning - Late Winter. Busy, ring-necked parakeets and common mynahs prominent, house crows in distance.",Uncategorized,469782.268,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072179.wav.zip?download&rename=BBC_Dry_deciduous_woodland___Early_NHU05072179
NHU05072181,"Dry deciduous woodland - Mid Morning - Late Winter. About 10am, many birds calling and singing, not too busy, some CU calls from ring-necked parakeets and smyrna kingfisher near end and wind increases. Wind in trees.",Uncategorized,525128.299,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05072181.wav.zip?download&rename=BBC_Dry_deciduous_woodland___Mid_M_NHU05072181
NHU05073001,Tropical bird house with gentle waterfall and birds NB: Exact date in 1974 unknown,Uncategorized,180992.653,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05073001.wav.zip?download&rename=BBC_Tropical_bird_house_with_gentl_NHU05073001
NHU05073003,"Aviary with birds of paradise, etc NB: Exact date in 1974 unknown",Uncategorized,257550.612,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05073003.wav.zip?download&rename=BBC_Aviary_with_birds_of_paradise__NHU05073003
NHU05073024,Calls.,Uncategorized,20073.923,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05073024.wav.zip?download&rename=BBC_Calls__NHU05073024
NHU05073031,"Song, MCU.",Uncategorized,26224.218,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05073031.wav.zip?download&rename=BBC_Song__MCU__NHU05073031
NHU05061145,"Winter, night. Frog chorus with crickets in b/g.",Uncategorized,42832.426,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05061145.wav.zip?download&rename=BBC_Winter__night__Frog_chorus_wit_NHU05061145
NHU05061148,"Spring, day. Calls from group of ravens, probably Bonaparte's gulls and arctic terns in b/g. Distant surf, wind increases. A few calls from larger gulls and calls from bald eagle.",Uncategorized,185442.31300000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05061148.wav.zip?download&rename=BBC_Spring__day__Calls_from_group__NHU05061148
NHU05061151,"MCU river, fast flowing.",Uncategorized,119381.293,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05061151.wav.zip?download&rename=BBC_MCU_river__fast_flowing__NHU05061151
NHU05061152,"\ MD stream, fast flowing.",Uncategorized,93524.739,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05061152.wav.zip?download&rename=BBC___MD_stream__fast_flowing__NHU05061152
NHU05062001,"CU calls, Madagascar Bulbuls and insects in b/g.",Uncategorized,54715.828,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062001.wav.zip?download&rename=BBC_CU_calls__Madagascar_Bulbuls_a_NHU05062001
NHU05062002,"MC calls, distant birds, Ring-tailed Lemurs and insects.",Uncategorized,149509.932,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062002.wav.zip?download&rename=BBC_MC_calls__distant_birds__Ring__NHU05062002
NHU05062003,"CU calls from two birds, wind in trees and distant birds.",Uncategorized,39612.109,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062003.wav.zip?download&rename=BBC_CU_calls_from_two_birds__wind__NHU05062003
NHU05062007,"MC calls, other birds in distance.",Uncategorized,210367.075,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062007.wav.zip?download&rename=BBC_MC_calls__other_birds_in_dista_NHU05062007
NHU05062015,"Mcu song, calls at start, other birds in b/g, some movement sounds from parrot in tree.",Uncategorized,123502.948,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062015.wav.zip?download&rename=BBC_Mcu_song__calls_at_start__othe_NHU05062015
NHU05062020,"MCU song, Tree Frog calls in b/g. Wind in trees, distant river and other birds.",Uncategorized,191255.41999999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062020.wav.zip?download&rename=BBC_MCU_song__Tree_Frog_calls_in_b_NHU05062020
NHU05062023,"Mcu calls, Common Yellowthroat, frogs and Red-winged Blackbird in b/g. Distant tractor and wind in bushes.",Uncategorized,53450.884000000005,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062023.wav.zip?download&rename=BBC_Mcu_calls__Common_Yellowthroat_NHU05062023
NHU05062026,"Mcu song, soft contact calls, foraging calls, aggressive calls at end. Wind in trees, other birds in b/g.",Uncategorized,63073.56,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062026.wav.zip?download&rename=BBC_Mcu_song__soft_contact_calls___NHU05062026
NHU05062037,"MCU-CU calls from a large flock of around 3000 birds, with individual calls and more coming and going.",Uncategorized,121950.79400000001,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062037.wav.zip?download&rename=BBC_MCU_CU_calls_from_a_large_floc_NHU05062037
NHU05062039,"CU calls from a large flock of about 1000 birds on ground, in flight and preening by brook. Tractor at times in b/g.",Uncategorized,279472.789,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062039.wav.zip?download&rename=BBC_CU_calls_from_a_large_flock_of_NHU05062039
NHU05062042,"CU song, other birds in b/g.",Uncategorized,52597.437999999995,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062042.wav.zip?download&rename=BBC_CU_song__other_birds_in_b_g__NHU05062042
NHU05062044,"MC song, Cactus Wren and Gambel's Quail in b/g.",Uncategorized,57003.763999999996,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062044.wav.zip?download&rename=BBC_MC_song__Cactus_Wren_and_Gambe_NHU05062044
NHU05062046,"MCU calls, distant White-winged Dove in b/g.",Uncategorized,65306.259,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062046.wav.zip?download&rename=BBC_MCU_calls__distant_White_winge_NHU05062046
NHU05062051,"MCU flight calls as bird flies to nest hole, another bird calls. Gambel's Quail in b/g.",Uncategorized,9817.37,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062051.wav.zip?download&rename=BBC_MCU_flight_calls_as_bird_flies_NHU05062051
NHU05062053,"CU calls, insects and White-winged Dove calling in b/g.",Uncategorized,20822.313000000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062053.wav.zip?download&rename=BBC_CU_calls__insects_and_White_wi_NHU05062053
NHU05062055,"Mcu song, Gambol's Quail in b/g and distant White-winged Dove.",Uncategorized,106695.601,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062055.wav.zip?download&rename=BBC_Mcu_song__Gambol_s_Quail_in_b__NHU05062055
NHU05062071,"Song CU, with Reed Warbler in b/g.",Uncategorized,47718.39,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062071.wav.zip?download&rename=BBC_Song_CU__with_Reed_Warbler_in__NHU05062071
NHU05062072,"Song CU, with Reed Warbler in b/g.",Uncategorized,103040,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062072.wav.zip?download&rename=BBC_Song_CU__with_Reed_Warbler_in__NHU05062072
NHU05062073,"Song CU, with Reed Warbler in b/g. Slight rain.",Uncategorized,56626.077000000005,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062073.wav.zip?download&rename=BBC_Song_CU__with_Reed_Warbler_in__NHU05062073
NHU05062078,NB: All recorded from microphones placed beside a Reed Warbler's Nest. Adult moving very close to mics and calling occasionally very quietly.,Uncategorized,104908.844,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062078.wav.zip?download&rename=BBC_NB__All_recorded_from_micropho_NHU05062078
NHU05062080,NB: All recorded from microphones placed beside a Reed Warbler's Nest. Adult cu 'clucking'; movement of beak audible. Wren in b/g.,Uncategorized,94013.424,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062080.wav.zip?download&rename=BBC_NB__All_recorded_from_micropho_NHU05062080
NHU05062081,Adult mcu with food uttering anxiety call while perched nearby. Recorded next to nest.,Uncategorized,28960,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062081.wav.zip?download&rename=BBC_Adult_mcu_with_food_uttering_a_NHU05062081
NHU05062082,"NB: All recorded from microphones placed beside a Reed Warbler's Nest. Male incipient song and moving about in reeds beside nest, before flying off at end.",Uncategorized,45294.331,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062082.wav.zip?download&rename=BBC_NB__All_recorded_from_micropho_NHU05062082
NHU05062085,NB: All recorded from microphones placed beside a Reed Warbler's Nest. Quiet calls from adult as it approaches the nest; some 'bill-snapping'.,Uncategorized,79520,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062085.wav.zip?download&rename=BBC_NB__All_recorded_from_micropho_NHU05062085
NHU05062086,NB: All recorded from microphones placed beside a Reed Warbler's Nest. Adult approaches nest 'singing' and calling intermittently.,Uncategorized,53760,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062086.wav.zip?download&rename=BBC_NB__All_recorded_from_micropho_NHU05062086
NHU05062087,"NB: All recorded from microphones placed beside a Reed Warbler's Nest. Adult approaching nest, calling quietly, plus some 'bill-snapping', then lands on nest and exchanges duty with its mate vcu.",Uncategorized,146680,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062087.wav.zip?download&rename=BBC_NB__All_recorded_from_micropho_NHU05062087
NHU05062089,"Nestling chirping, then becoming quiet, then vigorous chirping as adult flies in with food CU. Field Crickets and Bee-eaters in b/g.",Uncategorized,118675.011,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062089.wav.zip?download&rename=BBC_Nestling_chirping__then_becomi_NHU05062089
NHU05062091,"Song CU. Very distant Corn Bunting, Hoopoe and Marsh Frog in b/g.",Uncategorized,128560,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062091.wav.zip?download&rename=BBC_Song_CU__Very_distant_Corn_Bun_NHU05062091
NHU05062099,"Cu calls from a single bird, thunder in b/g and distant Madagascar Coucal.",Uncategorized,114240,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062099.wav.zip?download&rename=BBC_Cu_calls_from_a_single_bird__t_NHU05062099
NHU05062114,MC-CU calls from flying bird over lake. Cicadas and Madagascar Cuckoo in b/g.,Uncategorized,39720,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062114.wav.zip?download&rename=BBC_MC_CU_calls_from_flying_bird_o_NHU05062114
NHU05062125,"CU song, very distant birds in b/g.",Uncategorized,36720,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062125.wav.zip?download&rename=BBC_CU_song__very_distant_birds_in_NHU05062125
NHU05062136,"MCU song, other birds in b/g and faint leaf noise and traffic.",Uncategorized,92080,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062136.wav.zip?download&rename=BBC_MCU_song__other_birds_in_b_g_a_NHU05062136
NHU05062146,"MCU song, other birds in distance including Gray Hawk, some traffic noise.",Uncategorized,125800,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062146.wav.zip?download&rename=BBC_MCU_song__other_birds_in_dista_NHU05062146
NHU05062154,"CU wing-beats as dove takes off, Black-chinned Hummingbird 'buzzing' in b/g, CU wing-beats of doves landing, House Finches and Grey-breasted Jays in b/g. Some soft calls from doves and take-offs at end.",Uncategorized,83960,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062154.wav.zip?download&rename=BBC_CU_wing_beats_as_dove_takes_of_NHU05062154
NHU05062161,"Distant calls, another in distance, Black-tailed Gnatchatcher, insects, Mourning Dove, Cactus Wren, Lucy's Warblers in b/g.",Uncategorized,116160,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062161.wav.zip?download&rename=BBC_Distant_calls__another_in_dist_NHU05062161
NHU05062164,"Mcu sub-song, Gambel's Quail in distance and insects, mcu calls with Cactus Wren in distance, display flight calls at 46"", more sub-song at end.",Uncategorized,137760,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062164.wav.zip?download&rename=BBC_Mcu_sub_song__Gambel_s_Quail_i_NHU05062164
NHU05062166,"MC awareness calls, distant Cactus Wren, Phainopepla and insects, distant aircraft noise.",Uncategorized,39680,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062166.wav.zip?download&rename=BBC_MC_awareness_calls__distant_Ca_NHU05062166
NHU05062167,"Calls and wingbeats CU of small flock of birds flying to and from drinking pool, with Crested Lark, Black-headed Wagtail, and insects. Water dripping in b/g.",Uncategorized,111700,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062167.wav.zip?download&rename=BBC_Calls_and_wingbeats_CU_of_smal_NHU05062167
NHU05062179,"Calls including 'ease' call, with song of Goldfinch and calls of House Sparrows. Wind in trees.",Uncategorized,141000,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062179.wav.zip?download&rename=BBC_Calls_including__ease__call__w_NHU05062179
NHU05062183,"Song and insects, with alarm calls and song of Graceful Warbler in b/g.",Uncategorized,61840,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062183.wav.zip?download&rename=BBC_Song_and_insects__with_alarm_c_NHU05062183
NHU05062185,"Sub-song, with Graceful Warbler in b/g. Wind in bushes.",Uncategorized,106480,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062185.wav.zip?download&rename=BBC_Sub_song__with_Graceful_Warble_NHU05062185
NHU05062191,NB: Recorded from microphones placed beside a Reed Warbler's nest. 0430 - 0455hrs Chirping call CU of female at nest. Male singing in b/g.,Uncategorized,152936.80299999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062191.wav.zip?download&rename=BBC_NB__Recorded_from_microphones__NHU05062191
NHU05062192,NB: Recorded from microphones placed beside a Reed Warbler's nest. 0430 - 0455hrs Chirping call CU of female who leaves nest as the male arrives singing and takes over incubation of eggs.,Uncategorized,143264.92099999997,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062192.wav.zip?download&rename=BBC_NB__Recorded_from_microphones__NHU05062192
NHU05062194,NB: Recorded from microphones placed beside a Reed Warbler's nest. 0430 - 0455hrs Male returns to nest calling and singing very brief snatches of song.,Uncategorized,46437.551,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062194.wav.zip?download&rename=BBC_NB__Recorded_from_microphones__NHU05062194
NHU05062198,"NB: Recorded from microphones placed beside a Reed Warbler's nest. 0455 - 0525hrs Male sings CU at nest, then approaches and calls before relieving female and incubates eggs.",Uncategorized,72165.261,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062198.wav.zip?download&rename=BBC_NB__Recorded_from_microphones__NHU05062198
NHU05062202,NB: Recorded from microphones placed beside a Reed Warbler's nest. 0530 - 0553hrs Adult approaching and mounting nest. Movement of bird through reeds CU. Skylark singing in b/g.,Uncategorized,38263.401000000005,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062202.wav.zip?download&rename=BBC_NB__Recorded_from_microphones__NHU05062202
NHU05062207,"NB: Recorded from microphones placed beside a Reed Warbler's nest. 0530 - 0553hrs Male approaching nest and calling quietly, changing places with female. Chaffinch singing in b/g.",Uncategorized,55067.301999999996,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062207.wav.zip?download&rename=BBC_NB__Recorded_from_microphones__NHU05062207
NHU05062209,NB: Recorded from microphones placed beside a Reed Warbler's nest. 0555-0620hrs Female arriving through reeds; male sings CU as female relieves him of nest duty.,Uncategorized,29046.372000000003,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062209.wav.zip?download&rename=BBC_NB__Recorded_from_microphones__NHU05062209
NHU05062210,"NB: Recorded from microphones placed beside a Reed Warbler's nest. 0555-0620hrs Movements in reeds and on nest, plus some wingbeats of adult.",Uncategorized,56142.766,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062210.wav.zip?download&rename=BBC_NB__Recorded_from_microphones__NHU05062210
NHU05062215,NB: Recorded from microphones placed beside a Reed Warbler's nest. 0620-0720hrs Male sings at nest BCU.,Uncategorized,18596.644,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062215.wav.zip?download&rename=BBC_NB__Recorded_from_microphones__NHU05062215
NHU05062221,Calls of male with Crested Lark in b/g; flies off at the end.,Uncategorized,250465.98599999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062221.wav.zip?download&rename=BBC_Calls_of_male_with_Crested_Lar_NHU05062221
NHU05062222,Calls of male; flies off at the end.,Uncategorized,134849.97699999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062222.wav.zip?download&rename=BBC_Calls_of_male__flies_off_at_th_NHU05062222
NHU05062225,Calls. Hoopoe in distance.,Uncategorized,38097.959,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062225.wav.zip?download&rename=BBC_Calls__Hoopoe_in_distance__NHU05062225
NHU05062232,"Greeting display cu, bill-clapping; house sparrows and spotless starlings md.",Uncategorized,15560.091,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062232.wav.zip?download&rename=BBC_Greeting_display_cu__bill_clap_NHU05062232
NHU05062251,"Song mcu, with doves and crickets in b/g.",Uncategorized,53135.238,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062251.wav.zip?download&rename=BBC_Song_mcu__with_doves_and_crick_NHU05062251
NHU05062252,Song CU.,Uncategorized,52180.68,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062252.wav.zip?download&rename=BBC_Song_CU__NHU05062252
NHU05062253,"Calls CU, with cicadas, and large leaves falling.",Uncategorized,73288.798,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062253.wav.zip?download&rename=BBC_Calls_CU__with_cicadas__and_la_NHU05062253
NHU05062254,"Calls CU, with distant traffic.",Uncategorized,50533.605,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062254.wav.zip?download&rename=BBC_Calls_CU__with_distant_traffic_NHU05062254
NHU05062262,Call CU.,Uncategorized,28899.773,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062262.wav.zip?download&rename=BBC_Call_CU__NHU05062262
NHU05062273,"CU-MD aerial song display from male, shorebirds in b/g.",Uncategorized,59872.517,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062273.wav.zip?download&rename=BBC_CU_MD_aerial_song_display_from_NHU05062273
NHU05062276,"CU-MD aerial song display from male, other birds in b/g.",Uncategorized,99835.692,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062276.wav.zip?download&rename=BBC_CU_MD_aerial_song_display_from_NHU05062276
NHU05062285,"CU display calls from male, other birds in b/g. B/g traffic.",Uncategorized,56911.769,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062285.wav.zip?download&rename=BBC_CU_display_calls_from_male__ot_NHU05062285
NHU05062289,"CU-MCU song and calls, other birds in b/g, including another Cardinal which gradually comes closer.",Uncategorized,302307.12,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062289.wav.zip?download&rename=BBC_CU_MCU_song_and_calls__other_b_NHU05062289
NHU05062302,"MC song, other birds in distance, wind in trees.",Uncategorized,164644.671,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05062302.wav.zip?download&rename=BBC_MC_song__other_birds_in_distan_NHU05062302
NHU05063003,"CU calls while foraging, Rufous-sided Towhee, Carolina Wren, Blue Jay, Common Grackles and crickets in b/g.",Uncategorized,127903.855,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063003.wav.zip?download&rename=BBC_CU_calls_while_foraging__Rufou_NHU05063003
NHU05063008,CU song. Leaves falling in b/g.,Uncategorized,25253.696,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063008.wav.zip?download&rename=BBC_CU_song__Leaves_falling_in_b_g_NHU05063008
NHU05063053,Song (with distant sheep).,Uncategorized,88034.966,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063053.wav.zip?download&rename=BBC_Song__with_distant_sheep___NHU05063053
NHU05063054,"Song (with distant cuckoo, dunnock and sheep)",Uncategorized,185853.424,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063054.wav.zip?download&rename=BBC_Song__with_distant_cuckoo__dun_NHU05063054
NHU05063057,"Subsong, and wing beats as it flies off.",Uncategorized,46870.93,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063057.wav.zip?download&rename=BBC_Subsong__and_wing_beats_as_it__NHU05063057
NHU05063064,"And MAGPIE (PICA PICA) Many gathering at roost in Eucalyptus wood, with Magpies.",Uncategorized,48767.166000000005,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063064.wav.zip?download&rename=BBC_And_MAGPIE__PICA_PICA__Many_ga_NHU05063064
NHU05063072,"Typical call and 'haar' hiss call CU. With grasshoppers, flies and sparrows in b/g, windy towards end.",Uncategorized,175073.83200000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063072.wav.zip?download&rename=BBC_Typical_call_and__haar__hiss_c_NHU05063072
NHU05063077,'Clucking' calls from a month old chick. Songbirds in distance. Windy background.,Uncategorized,96607.438,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063077.wav.zip?download&rename=BBC__Clucking__calls_from_a_month__NHU05063077
NHU05063081,"Roosting calls CU from a flock of several hundred in reeds. Crickets in b/g. Distant surf, builds in sound.",Uncategorized,149161.859,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063081.wav.zip?download&rename=BBC_Roosting_calls_CU_from_a_flock_NHU05063081
NHU05063085,Song and calls. Cricket and distant surf in b/g. First calls as it turns it's head.,Uncategorized,92304.49,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063085.wav.zip?download&rename=BBC_Song_and_calls__Cricket_and_di_NHU05063085
NHU05063087,"Calls mcu, from a flock with calls from western and least sandpipers. The flock of 25 fly overhead at the end.",Uncategorized,24477.143,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063087.wav.zip?download&rename=BBC_Calls_mcu__from_a_flock_with_c_NHU05063087
NHU05063088,"And GREATER YELLOWLEGS (TRINGA MELANOLEUCA) Calls, MCU, from birds flying past.",Uncategorized,19496.915999999997,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063088.wav.zip?download&rename=BBC_And_GREATER_YELLOWLEGS__TRINGA_NHU05063088
NHU05063097,"Song, with corn bunting, quail and insects.",Uncategorized,65064.21799999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063097.wav.zip?download&rename=BBC_Song__with_corn_bunting__quail_NHU05063097
NHU05063100,"Song, with another in distance Corn bunting, bee-eaters and turtle dove in b/g",Uncategorized,249470.612,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063100.wav.zip?download&rename=BBC_Song__with_another_in_distance_NHU05063100
NHU05063102,"Song of several CU, with donkey and cockerel (lorry near end)",Uncategorized,109369.524,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063102.wav.zip?download&rename=BBC_Song_of_several_CU__with_donke_NHU05063102
NHU05063116,"mcu display calls chaffinch, coots, rooks, gadwall and mallard in b/g water rippling",Uncategorized,70623.175,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063116.wav.zip?download&rename=BBC_mcu_display_calls_chaffinch__c_NHU05063116
NHU05063124,c/u calls,Uncategorized,12206.168,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063124.wav.zip?download&rename=BBC_c_u_calls_NHU05063124
NHU05063144,Wingbeats CU of several flying to and from drinking pool. Dripping water in b/g.,Uncategorized,42972.29,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063144.wav.zip?download&rename=BBC_Wingbeats_CU_of_several_flying_NHU05063144
NHU05063145,"Flight calls and wingbeats of flocks flying to drinking pool, landing and taking off, then flying over.",Uncategorized,73718.685,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063145.wav.zip?download&rename=BBC_Flight_calls_and_wingbeats_of__NHU05063145
NHU05063151,Calls CU of birds at drinking pool; another flock flies in to join them.,Uncategorized,74625.125,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063151.wav.zip?download&rename=BBC_Calls_CU_of_birds_at_drinking__NHU05063151
NHU05063178,"Spring. Lakeside atmosphere from mountain. Wren, blackbird, great reed warbler, Sardinian warbler and frogs. Water lapping.",Uncategorized,85060,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063178.wav.zip?download&rename=BBC_Spring__Lakeside_atmosphere_fr_NHU05063178
NHU05063182,"Spring, dawn. Stonechat, goldfinch and greenfinch singing, quail, coot, Sardinian warbler, Barbary partridge, larks, frogs.",Uncategorized,185094.62600000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063182.wav.zip?download&rename=BBC_Spring__dawn__Stonechat__goldf_NHU05063182
NHU05063183,"Spring, day. Coots, little grebe, cows, great crested grebe, purple gallinule, corn bunting, fan-tailed warbler, crested larks and occasional frogs.",Uncategorized,115098.776,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063183.wav.zip?download&rename=BBC_Spring__day__Coots__little_gre_NHU05063183
NHU05063184,"Spring, day. Coot, purple gallinule, little grebe, great crested grebe, corn bunting, crested lark, frogs and insects, cows in b/g",Uncategorized,90762.81199999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05063184.wav.zip?download&rename=BBC_Spring__day__Coot__purple_gall_NHU05063184
